Level,Skill,Subskill,Value,LevelKey,Discipline,Role
14,Deliverables , Emission Summary,NA,L14,Process,Designer
14,Deliverables , Line list / DPDT,NA,L14,Process,Designer
14,Deliverables , Slug Flow Analysis,NA,L14,Process,Designer
14,Deliverables , P&ID Preparation,NA,L14,Process,Designer
14,Deliverables , Hydraulics Pumps,NA,L14,Process,Designer
14,Deliverables , Vessel Sizing,NA,L14,Process,Designer
14,Deliverables , Line sizing,NA,L14,Process,Designer
14,Deliverables , PDS Inst. - IPDS,NA,L14,Process,Designer
14,Deliverables , Proces Datasheets,NA,L14,Process,Designer
14,Deliverables , PSV Calculation,NA,L14,Process,Designer
14,Deliverables , Op. Manual,NA,L14,Process,Designer
14,Deliverables , Thermal datasheet Heat Exchanger ,NA,L14,Process,Designer
14,Activities , Vendor document review,NA,L14,Process,Designer
14,Activities , Model review,NA,L14,Process,Designer
14,Activities , Hazop Particpation,NA,L14,Process,Designer
14,Column3,,NA,L14,Process,Designer
14,Software Skills , simulation - Petrosim,NA,L14,Process,Designer
14,Column4,,NA,L14,Process,Designer
14,Software Skills , Simulation - Pro-II,NA,L14,Process,Designer
14,Software Skills , Simulation - Promax,NA,L14,Process,Designer
14,Software Skills , Navisworks,NA,L14,Process,Designer
14,Software Skills , Flarenet,NA,L14,Process,Designer
14,Software Skills , Autocad,3,L14,Process,Designer
14,Software Skills , Autocad5,3,L14,Process,Designer
14,Software Skills , Drafting Microstation,3,L14,Process,Designer
14,Software Skills , PDS-2D,3,L14,Process,Designer
14,Software Skills , PDS-2D6,3,L14,Process,Designer
14,Software Skills , SMARTPLANT,3,L14,Process,Designer
14,Software Skills , SMARTPLANT7,3,L14,Process,Designer
14,Software Skills , Aveva Drafting ,3,L14,Process,Designer
14,Software Skills , Aveva Database,3,L14,Process,Designer
15,Deliverables , PFD / HMB / Process Description,NA,L15,Process,Designer
15,Deliverables , Process Design Basis,NA,L15,Process,Designer
15,Deliverables , Hazardous Source List,NA,L15,Process,Designer
15,Deliverables , Cause &  Effect / Control Narrative,NA,L15,Process,Designer
15,Deliverables , Equipment List,NA,L15,Process,Designer
15,Deliverables , Utility Summary,NA,L15,Process,Designer
15,Deliverables , Emission Summary,NA,L15,Process,Designer
15,Deliverables , Line list / DPDT,NA,L15,Process,Designer
15,Deliverables , Slug Flow Analysis,NA,L15,Process,Designer
15,Deliverables , P&ID Preparation,NA,L15,Process,Designer
15,Deliverables , Hydraulics Pumps,NA,L15,Process,Designer
15,Deliverables , Vessel Sizing,NA,L15,Process,Designer
15,Deliverables , Line sizing,NA,L15,Process,Designer
15,Deliverables , PDS Inst. - IPDS,NA,L15,Process,Designer
15,Deliverables , Proces Datasheets,NA,L15,Process,Designer
15,Deliverables , PSV Calculation,NA,L15,Process,Designer
15,Deliverables , Op. Manual,NA,L15,Process,Designer
